origin_id,destination_id,destination_name,layer,distance_km,duration_hours,price_per_vehicle,currency,vehicle_capacity,method
WH-CENTER-MAKASSAR,IDN-CITY-038,Dumai,last_mile,2793.624,66.515,4130000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-039,Binjai,last_mile,3239.670,77.135,4740000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-040,Kediri,last_mile,1134.163,27.004,1700000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-041,Sorong,last_mile,1785.535,42.513,2650000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-042,Tegal,last_mile,1490.313,35.484,2230000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-043,Pematang Siantar,last_mile,3125.991,74.428,4560000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-044,Banda Aceh,last_mile,3760.216,89.529,5460000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-045,Tarakan,last_mile,1222.809,29.114,1840000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-046,Probolinggo,last_mile,975.438,23.225,1470000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-047,Singkawang,last_mile,1725.077,41.073,2580000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-048,Batu,last_mile,1054.843,25.115,1580000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-049,Pasuruan,last_mile,1005.688,23.945,1510000,IDR,1,haversine
WH-CENTER-MAKASSAR,IDN-CITY-050,Lhokseumawe,last_mile,3501.650,83.373,5060000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-001,Jakarta,last_mile,30.580,0.728,90000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-002,Surabaya,last_mile,810.015,19.286,1210000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-003,Bekasi,last_mile,0.000,0.000,40000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-004,Bandung,last_mile,135.740,3.232,240000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-005,Medan,last_mile,1826.073,43.478,2680000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-006,Depok,last_mile,33.078,0.788,90000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-007,Tangerang,last_mile,45.131,1.075,110000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-008,Palembang,last_mile,553.138,13.170,840000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-009,Semarang,last_mile,508.092,12.097,790000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-010,Makassar,last_mile,1783.889,42.474,2630000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-011,Tangerang Selatan,last_mile,44.744,1.065,110000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-012,Batam,last_mile,1106.605,26.348,1640000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-013,Bandar Lampung,last_mile,268.337,6.389,430000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-014,Bogor,last_mile,62.085,1.478,130000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-015,Pekanbaru,last_mile,1226.845,29.211,1830000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-016,Padang,last_mile,1196.630,28.491,1800000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-017,Malang,last_mile,836.209,19.910,1250000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-018,Samarinda,last_mile,1647.376,39.223,2410000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-019,Denpasar,last_mile,1214.816,28.924,1830000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-020,Tasikmalaya,last_mile,250.311,5.960,410000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-021,Balikpapan,last_mile,1588.411,37.819,2370000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-022,Serang,last_mile,113.877,2.711,210000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-023,Pontianak,last_mile,939.500,22.369,1400000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-024,Banjarmasin,last_mile,1145.497,27.274,1720000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-025,Jambi,last_mile,812.587,19.347,1240000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-026,Manado,last_mile,2768.255,65.911,4100000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-027,Kupang,last_mile,2416.568,57.537,3560000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-028,Mataram,last_mile,1339.333,31.889,1980000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-029,Cilegon,last_mile,142.116,3.384,250000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-030,Yogyakarta,last_mile,533.282,12.697,810000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-031,Jayapura,last_mile,4816.621,114.681,6970000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-032,Bengkulu,last_mile,753.440,17.939,1130000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-033,Palu,last_mile,1976.060,47.049,2910000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-034,Sukabumi,last_mile,108.419,2.581,200000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-035,Ambon,last_mile,3027.187,72.076,4490000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-036,Kendari,last_mile,2221.455,52.892,3290000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-037,Cirebon,last_mile,233.671,5.564,380000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-038,Dumai,last_mile,1411.755,33.613,2110000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-039,Binjai,last_mile,1840.439,43.820,2690000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-040,Kediri,last_mile,746.971,17.785,1140000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-041,Sorong,last_mile,3544.522,84.393,5130000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-042,Tegal,last_mile,321.232,7.648,500000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-043,Pematang Siantar,last_mile,1716.855,40.878,2520000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-044,Banda Aceh,last_mile,2355.608,56.086,3430000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-045,Tarakan,last_mile,2023.417,48.177,2950000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-046,Probolinggo,last_mile,904.183,21.528,1370000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-047,Singkawang,last_mile,1034.511,24.631,1530000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-048,Batu,last_mile,820.629,19.539,1240000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-049,Pasuruan,last_mile,862.730,20.541,1290000,IDR,1,haversine
WH-CROSS_DOCKING-BEKASI,IDN-CITY-050,Lhokseumawe,last_mile,2135.548,50.846,3160000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-001,Jakarta,last_mile,147.697,3.517,260000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-002,Surabaya,last_mile,713.171,16.980,1090000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-003,Bekasi,last_mile,135.740,3.232,240000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-004,Bandung,last_mile,0.000,0.000,50000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-005,Medan,last_mile,1961.705,46.707,2870000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-006,Depok,last_mile,122.499,2.917,220000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-007,Tangerang,last_mile,170.265,4.054,290000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-008,Palembang,last_mile,688.727,16.398,1050000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-009,Semarang,last_mile,409.665,9.754,640000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-010,Makassar,last_mile,1712.227,40.767,2560000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-011,Tangerang Selatan,last_mile,156.282,3.721,270000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-012,Batam,last_mile,1238.199,29.481,1820000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-013,Bandar Lampung,last_mile,393.476,9.368,620000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-014,Bogor,last_mile,126.179,3.004,230000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-015,Pekanbaru,last_mile,1362.522,32.441,1990000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-016,Padang,last_mile,1328.936,31.641,1990000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-017,Malang,last_mile,727.591,17.324,1090000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-018,Samarinda,last_mile,1632.038,38.858,2410000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-019,Denpasar,last_mile,1105.700,26.326,1660000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-020,Tasikmalaya,last_mile,116.654,2.777,210000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-021,Balikpapan,last_mile,1565.805,37.281,2310000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-022,Serang,last_mile,227.266,5.411,370000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-023,Pontianak,last_mile,1015.428,24.177,1520000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-024,Banjarmasin,last_mile,1111.225,26.458,1680000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-025,Jambi,last_mile,948.307,22.579,1420000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-026,Manado,last_mile,2735.387,65.128,4040000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-027,Kupang,last_mile,2310.062,55.001,3420000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-028,Mataram,last_mile,1232.753,29.351,1830000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-029,Cilegon,last_mile,259.164,6.171,420000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-030,Yogyakarta,last_mile,415.217,9.886,650000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-031,Jayapura,last_mile,4742.732,112.922,6880000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-032,Bengkulu,last_mile,878.536,20.918,1310000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-033,Palu,last_mile,1942.191,46.243,2870000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-034,Sukabumi,last_mile,87.798,2.090,170000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-035,Ambon,last_mile,2956.908,70.403,4390000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-036,Kendari,last_mile,2155.391,51.319,3210000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-037,Cirebon,last_mile,141.409,3.367,250000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-038,Dumai,last_mile,1547.425,36.843,2260000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-039,Binjai,last_mile,1975.957,47.047,2890000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-040,Kediri,last_mile,637.810,15.186,970000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-041,Sorong,last_mile,3485.240,82.982,5100000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-042,Tegal,last_mile,223.031,5.310,370000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-043,Pematang Siantar,last_mile,1852.407,44.105,2700000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-044,Banda Aceh,last_mile,2490.440,59.296,3650000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-045,Tarakan,last_mile,2035.879,48.473,2960000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-046,Probolinggo,last_mile,800.128,19.051,1220000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-047,Singkawang,last_mile,1120.208,26.672,1670000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-048,Batu,last_mile,714.865,17.021,1080000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-049,Pasuruan,last_mile,759.529,18.084,1150000,IDR,1,haversine
WH-CROSS_DOCKING-BANDUNG,IDN-CITY-050,Lhokseumawe,last_mile,2271.099,54.074,3290000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-001,Jakarta,last_mile,25.671,0.611,80000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-002,Surabaya,last_mile,816.885,19.450,1230000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-003,Bekasi,last_mile,33.078,0.788,90000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-004,Bandung,last_mile,122.499,2.917,220000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-005,Medan,last_mile,1841.732,43.851,2740000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-006,Depok,last_mile,0.000,0.000,40000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-007,Tangerang,last_mile,48.189,1.147,110000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-008,Palembang,last_mile,571.913,13.617,870000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-009,Semarang,last_mile,513.622,12.229,780000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-010,Makassar,last_mile,1798.693,42.826,2630000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-011,Tangerang Selatan,last_mile,34.192,0.814,90000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-012,Batam,last_mile,1130.315,26.912,1670000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-013,Bandar Lampung,last_mile,271.679,6.469,440000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-014,Bogor,last_mile,29.690,0.707,90000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-015,Pekanbaru,last_mile,1242.885,29.593,1830000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-016,Padang,last_mile,1206.469,28.725,1810000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-017,Malang,last_mile,839.049,19.977,1270000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-018,Samarinda,last_mile,1673.217,39.839,2480000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-019,Denpasar,last_mile,1217.792,28.995,1800000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-020,Tasikmalaya,last_mile,239.139,5.694,390000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-021,Balikpapan,last_mile,1613.085,38.407,2410000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-022,Serang,last_mile,107.810,2.567,200000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-023,Pontianak,last_mile,972.577,23.157,1470000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-024,Banjarmasin,last_mile,1167.851,27.806,1760000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-025,Jambi,last_mile,830.209,19.767,1240000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-026,Manado,last_mile,2791.536,66.465,4080000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-027,Kupang,last_mile,2420.907,57.641,3590000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-028,Mataram,last_mile,1343.345,31.984,2010000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-029,Cilegon,last_mile,138.992,3.309,250000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-030,Yogyakarta,last_mile,531.751,12.661,810000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-031,Jayapura,last_mile,4831.331,115.032,6970000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-032,Bengkulu,last_mile,757.273,18.030,1150000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-033,Palu,last_mile,1998.972,47.595,2970000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-034,Sukabumi,last_mile,78.050,1.858,160000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-035,Ambon,last_mile,3042.642,72.444,4490000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-036,Kendari,last_mile,2237.774,53.280,3310000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-037,Cirebon,last_mile,237.773,5.661,390000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-038,Dumai,last_mile,1429.608,34.038,2090000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-039,Binjai,last_mile,1855.573,44.180,2740000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-040,Kediri,last_mile,749.478,17.845,1120000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-041,Sorong,last_mile,3562.640,84.825,5230000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-042,Tegal,last_mile,325.404,7.748,520000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-043,Pematang Siantar,last_mile,1732.141,41.241,2540000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-044,Banda Aceh,last_mile,2368.913,56.403,3460000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-045,Tarakan,last_mile,2053.001,48.881,3000000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-046,Probolinggo,last_mile,908.773,21.637,1380000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-047,Singkawang,last_mile,1067.406,25.414,1600000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-048,Batu,last_mile,824.500,19.631,1240000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-049,Pasuruan,last_mile,867.566,20.656,1320000,IDR,1,haversine
WH-CROSS_DOCKING-DEPOK,IDN-CITY-050,Lhokseumawe,last_mile,2150.793,51.209,3180000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-001,Jakarta,last_mile,22.600,0.538,80000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-002,Surabaya,last_mile,854.992,20.357,1280000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-003,Bekasi,last_mile,45.131,1.075,110000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-004,Bandung,last_mile,170.265,4.054,300000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-005,Medan,last_mile,1793.613,42.705,2620000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-006,Depok,last_mile,48.189,1.147,120000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-007,Tangerang,last_mile,0.000,0.000,40000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-008,Palembang,last_mile,524.574,12.490,790000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-009,Semarang,last_mile,552.826,13.163,850000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-010,Makassar,last_mile,1828.296,43.531,2710000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-011,Tangerang Selatan,last_mile,19.380,0.461,70000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-012,Batam,last_mile,1085.380,25.842,1630000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-013,Bandar Lampung,last_mile,225.850,5.377,370000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-014,Bogor,last_mile,60.304,1.436,130000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-015,Pekanbaru,last_mile,1194.820,28.448,1800000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-016,Padang,last_mile,1158.719,27.589,1720000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-017,Malang,last_mile,880.416,20.962,1310000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-018,Samarinda,last_mile,1684.406,40.105,2510000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-019,Denpasar,last_mile,1259.099,29.979,1850000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-020,Tasikmalaya,last_mile,286.767,6.828,460000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-021,Balikpapan,last_mile,1626.804,38.733,2410000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-022,Serang,last_mile,68.861,1.640,150000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-023,Pontianak,last_mile,952.345,22.675,1420000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-024,Banjarmasin,last_mile,1186.158,28.242,1740000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-025,Jambi,last_mile,782.459,18.630,1170000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-026,Manado,last_mile,2807.890,66.855,4160000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-027,Kupang,last_mile,2461.205,58.600,3630000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-028,Mataram,last_mile,1383.871,32.949,2060000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-029,Cilegon,last_mile,97.116,2.312,180000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-030,Yogyakarta,last_mile,575.862,13.711,890000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-031,Jayapura,last_mile,4860.998,115.738,7130000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-032,Bengkulu,last_mile,711.528,16.941,1080000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-033,Palu,last_mile,2016.095,48.002,2930000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-034,Sukabumi,last_mile,120.224,2.862,220000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-035,Ambon,last_mile,3071.365,73.128,4520000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-036,Kendari,last_mile,2265.365,53.937,3320000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-037,Cirebon,last_mile,277.889,6.616,450000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-038,Dumai,last_mile,1381.854,32.901,2070000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-039,Binjai,last_mile,1807.415,43.034,2680000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-040,Kediri,last_mile,791.071,18.835,1180000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-041,Sorong,last_mile,3587.637,85.420,5270000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-042,Tegal,last_mile,365.583,8.704,570000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-043,Pematang Siantar,last_mile,1683.994,40.095,2480000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-044,Banda Aceh,last_mile,2320.742,55.256,3390000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-045,Tarakan,last_mile,2054.167,48.909,3010000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-046,Probolinggo,last_mile,948.811,22.591,1410000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-047,Singkawang,last_mile,1042.968,24.833,1540000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-048,Batu,last_mile,865.091,20.597,1320000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-049,Pasuruan,last_mile,907.401,21.605,1350000,IDR,1,haversine
WH-CROSS_DOCKING-TANGERANG,IDN-CITY-050,Lhokseumawe,last_mile,2102.640,50.063,3080000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-001,Jakarta,last_mile,533.475,12.702,810000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-002,Surabaya,last_mile,303.852,7.235,480000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-003,Bekasi,last_mile,508.092,12.097,780000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-004,Bandung,last_mile,409.665,9.754,630000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-005,Medan,last_mile,2258.331,53.770,3320000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-006,Depok,last_mile,513.622,12.229,800000,IDR,1,haversine
WH-CROSS_DOCKING-SEMARANG,IDN-CITY-007,Tangerang,last_mile,552.826,13.163,850000,IDR,1,haversine
